algorithm,instance,run,memory,code,time,iterations,graph,nodes,edges,modularity,N,clusters,conductance,cut
dgcluster,road_usa,5,252357904,1
commdgi,road_usa,1,5156864,1
commdgi,road_usa,2,5156864,1
commdgi,road_usa,3,5156864,1
commdgi,road_usa,4,5156864,1
commdgi,road_usa,5,5156864,1
clustre_fast,road_usa,1,347184,0,18.9381,0,road_usa.graph,23947347,57708624,0.643283490,2142317542219922,6392288,0.20076358,0.00000002
clustre_fast,road_usa,2,347368,0,18.8528,0,road_usa.graph,23947347,57708624,0.643283490,2142317542219922,6392288,0.20076358,0.00000002
clustre_fast,road_usa,3,345856,0,18.8671,0,road_usa.graph,23947347,57708624,0.643283490,2142317542219922,6392288,0.20076358,0.00000002
clustre_fast,road_usa,4,347188,0,18.9175,0,road_usa.graph,23947347,57708624,0.643283490,2142317542219922,6392288,0.20076358,0.00000002
clustre_fast,road_usa,5,344688,0,18.9463,0,road_usa.graph,23947347,57708624,0.643283490,2142317542219922,6392288,0.20076358,0.00000002
clustre_strong,road_usa,1,3185756,0,3734.214,0,road_usa.graph,23947347,57708624,0.998278436,3324551984749416,1713,0.00047664,0.00000000
clustre_strong,road_usa,2,3149840,0,3844.617,0,road_usa.graph,23947347,57708624,0.998277158,3324547729480946,1683,0.00047119,0.00000000
clustre_strong,road_usa,3,3134956,0,3757.812,0,road_usa.graph,23947347,57708624,0.998282443,3324565329215266,1697,0.00046919,0.00000000
clustre_strong,road_usa,4,3134056,0,3625.326,0,road_usa.graph,23947347,57708624,0.998281311,3324561561597300,1690,0.00046946,0.00000000
clustre_strong,road_usa,5,3158168,0,3780.122,0,road_usa.graph,23947347,57708624,0.998282280,3324564787960276,1708,0.00047091,0.00000000
walktrap,smallworld,1,2130092,0,195.2155,0,smallworld.graph,100000,999996,0.744574796,744568839804,2313,0.12374353,0.00001236
walktrap,smallworld,2,2130092,0,201.1284,0,smallworld.graph,100000,999996,0.744574796,744568839804,2313,0.12374353,0.00001236
walktrap,smallworld,3,2130092,0,194.6446,0,smallworld.graph,100000,999996,0.744574796,744568839804,2313,0.12374353,0.00001236
walktrap,smallworld,4,2130092,0,201.2832,0,smallworld.graph,100000,999996,0.744574796,744568839804,2313,0.12374353,0.00001236
walktrap,smallworld,5,2130092,0,194.9201,0,smallworld.graph,100000,999996,0.744574796,744568839804,2313,0.12374353,0.00001236
vieclus,smallworld,1,267904,0,3401.7,0,smallworld.graph,100000,999996,0.793186646,793180301262,229,0.10118519,0.00001016
vieclus,smallworld,2,265040,0,2662.97,0,smallworld.graph,100000,999996,0.793184975,793178630324,230,0.10119615,0.00001016
vieclus,smallworld,3,265472,0,3571.89,0,smallworld.graph,100000,999996,0.793180245,793173900208,231,0.10119582,0.00001016
vieclus,smallworld,4,268308,0,2977.16,0,smallworld.graph,100000,999996,0.793180352,793174007438,230,0.10121607,0.00001017
vieclus,smallworld,5,268500,0,3375.51,0,smallworld.graph,100000,999996,0.793181951,793175606192,233,0.10122737,0.00001017
ucode,smallworld,1,158184748,0,3620.4126493930817,35,smallworld.graph,100000,999996,0.000000000,0,1,0.00000000,0.00000000
ucode,smallworld,2,158184748,0,3689.490400314331,31,smallworld.graph,100000,999996,0.000000000,0,1,0.00000000,0.00000000
ucode,smallworld,3,158184748,0,3628.003773212433,27,smallworld.graph,100000,999996,0.000000000,0,1,0.00000000,0.00000000
ucode,smallworld,4,158184748,0,3670.0996866226196,28,smallworld.graph,100000,999996,0.000000000,0,1,0.00000000,0.00000000
ucode,smallworld,5,158184748,0,3628.983355283737,40,smallworld.graph,100000,999996,0.000000000,0,1,0.00000000,0.00000000
magi,smallworld,1,11645312,0,3613.638330221176,9,smallworld.graph,100000,999996,0.003158850,3158825330,4,0.37596186,0.00004109
magi,smallworld,2,11645312,0,3610.211399793625,9,smallworld.graph,100000,999996,0.004388923,4388888702,4,0.37445997,0.00004361
magi,smallworld,3,11645312,0,3610.404844045639,10,smallworld.graph,100000,999996,0.004191255,4191221854,5,0.40411098,0.00003987
magi,smallworld,4,11645312,0,3607.1839253902435,11,smallworld.graph,100000,999996,0.004209074,4209040962,5,0.39966949,0.00003994
magi,smallworld,5,11645312,0,3609.6083059310913,10,smallworld.graph,100000,999996,0.003684193,3684163958,5,0.40004529,0.00004199
louvain,smallworld,1,103540,0,0.9306,0,smallworld.graph,100000,999996,0.793016833,793010489092,229,0.10126972,0.00001017
louvain,smallworld,2,103540,0,0.9662,0,smallworld.graph,100000,999996,0.793036180,793029836508,225,0.10124020,0.00001017
louvain,smallworld,3,103540,0,0.9192,0,smallworld.graph,100000,999996,0.793004849,792998505672,233,0.10129545,0.00001017
louvain,smallworld,4,103540,0,0.9227,0,smallworld.graph,100000,999996,0.793010761,793004417206,232,0.10128882,0.00001017
louvain,smallworld,5,103540,0,0.9344,0,smallworld.graph,100000,999996,0.793021564,793015220356,231,0.10138749,0.00001018
leiden,smallworld,1,103540,0,0.5661,0,smallworld.graph,100000,999996,0.793063089,793056745272,229,0.10122811,0.00001017
leiden,smallworld,2,103540,0,0.6148,0,smallworld.graph,100000,999996,0.793052569,793046224646,231,0.10139519,0.00001018
leiden,smallworld,3,103540,0,0.5664,0,smallworld.graph,100000,999996,0.793070950,793064605854,237,0.10137699,0.00001018
leiden,smallworld,4,103540,0,0.6237,0,smallworld.graph,100000,999996,0.793076967,793070623310,238,0.10139448,0.00001018
leiden,smallworld,5,103540,0,0.5691,0,smallworld.graph,100000,999996,0.793060770,793054425624,236,0.10141298,0.00001018
infomap,smallworld,1,380016,0,5.5135,0,smallworld.graph,100000,999996,0.790778036,790771710008,484,0.10387580,0.00001041
infomap,smallworld,2,380016,0,5.5086,0,smallworld.graph,100000,999996,0.790778036,790771710008,484,0.10387580,0.00001041
infomap,smallworld,3,380016,0,5.7333,0,smallworld.graph,100000,999996,0.790778036,790771710008,484,0.10387580,0.00001041
infomap,smallworld,4,380016,0,5.8616,0,smallworld.graph,100000,999996,0.790778036,790771710008,484,0.10387580,0.00001041
infomap,smallworld,5,380016,0,5.8557,0,smallworld.graph,100000,999996,0.790778036,790771710008,484,0.10387580,0.00001041
hollocou,smallworld,1,15924,0,0.021,0,smallworld.graph,100000,999996,0.321771402,321768828270,1109,0.45705861,0.00004269
hollocou,smallworld,2,15924,0,0.020,0,smallworld.graph,100000,999996,0.320958927,320956359434,1124,0.45787008,0.00004280
hollocou,smallworld,3,15924,0,0.019,0,smallworld.graph,100000,999996,0.322785494,322782912478,1071,0.45707746,0.00004276
hollocou,smallworld,4,15924,0,0.018,0,smallworld.graph,100000,999996,0.322934119,322931535638,1133,0.45933533,0.00004290
hollocou,smallworld,5,15924,0,0.018,0,smallworld.graph,100000,999996,0.322169733,322167155860,1113,0.45800561,0.00004271
gnns,smallworld,1,8006844,0,2019.9838075637817,1700,smallworld.graph,100000,999996,0.676100807,676095398832,316,0.16066776,0.00001612
gnns,smallworld,2,8006844,0,2042.3155024051666,1700,smallworld.graph,100000,999996,0.674150587,674145194386,316,0.16156299,0.00001621
gnns,smallworld,3,8006844,0,1990.1994643211365,1700,smallworld.graph,100000,999996,0.688754494,688748984444,316,0.15445381,0.00001549
gnns,smallworld,4,8006844,0,1974.60080742836,1700,smallworld.graph,100000,999996,0.687606268,687600767898,316,0.15505470,0.00001555
gnns,smallworld,5,8006844,0,2155.39052939415,1700,smallworld.graph,100000,999996,0.683574341,683568872874,316,0.15699401,0.00001575
dmon,smallworld,1,79115816,0,3602.9507,834,smallworld.graph,100000,999996,0.170807094,170805727880,16,0.38406481,0.00004099
dmon,smallworld,2,79115816,0,3606.1617,842,smallworld.graph,100000,999996,0.185160868,185159387668,16,0.37790770,0.00004036
dmon,smallworld,3,79115816,0,3605.8193,843,smallworld.graph,100000,999996,0.172534129,172532749340,16,0.38330724,0.00004087
dmon,smallworld,4,79115816,0,3602.7268,846,smallworld.graph,100000,999996,0.173330491,173329105076,16,0.38320766,0.00004087
dmon,smallworld,5,79115816,0,3603.2824,845,smallworld.graph,100000,999996,0.188753934,188752424152,16,0.37650071,0.00004016
dgcluster,smallworld,1,3109752,0,763.2856433391571,300,smallworld.graph,100000,999996,0.000000000,0,1,0.00000000,0.00000000
dgcluster,smallworld,2,3109752,0,765.4187612533569,300,smallworld.graph,100000,999996,0.000000000,0,1,0.00000000,0.00000000
dgcluster,smallworld,3,3109752,0,803.0677349567413,300,smallworld.graph,100000,999996,0.000000000,0,1,0.00000000,0.00000000
dgcluster,smallworld,4,3109752,0,782.0067677497864,300,smallworld.graph,100000,999996,0.000000000,0,1,0.00000000,0.00000000
dgcluster,smallworld,5,3109752,0,745.5134789943695,300,smallworld.graph,100000,999996,0.000000000,0,1,0.00000000,0.00000000
commdgi,smallworld,1,236211840,1
commdgi,smallworld,2,236211840,1
commdgi,smallworld,3,236211840,1
commdgi,smallworld,4,236211840,1
commdgi,smallworld,5,236211840,1
clustre_fast,smallworld,1,6144,0,0.0964761,0,smallworld.graph,100000,999996,0.693999140,693993588056,35,0.40164171,0.00002653
clustre_fast,smallworld,2,6144,0,0.0944688,0,smallworld.graph,100000,999996,0.693999140,693993588056,35,0.40164171,0.00002653
clustre_fast,smallworld,3,6144,0,0.0937681,0,smallworld.graph,100000,999996,0.693999140,693993588056,35,0.40164171,0.00002653
clustre_fast,smallworld,4,6144,0,0.094347,0,smallworld.graph,100000,999996,0.693999140,693993588056,35,0.40164171,0.00002653
clustre_fast,smallworld,5,6144,0,0.0933971,0,smallworld.graph,100000,999996,0.693999140,693993588056,35,0.40164171,0.00002653
clustre_strong,smallworld,1,12288,0,,0,smallworld.graph,100000,999996,0.694822398,694816839714,8,0.08753859,0.00001001
clustre_strong,smallworld,2,12288,0,,0,smallworld.graph,100000,999996,0.694822398,694816839714,8,0.08753859,0.00001001
clustre_strong,smallworld,3,12288,0,.105218911,0,smallworld.graph,100000,999996,0.694822398,694816839714,8,0.08753859,0.00001001
clustre_strong,smallworld,4,12288,0,,0,smallworld.graph,100000,999996,0.694822398,694816839714,8,0.08753859,0.00001001
clustre_strong,smallworld,5,12288,0,,0,smallworld.graph,100000,999996,0.694822398,694816839714,8,0.08753859,0.00001001
walktrap,uk-2007-05,1,263374572,1
walktrap,uk-2007-05,2,263374572,1
walktrap,uk-2007-05,3,263374572,1
walktrap,uk-2007-05,4,263374572,1
walktrap,uk-2007-05,5,263374572,1
vieclus,uk-2007-05,1,,0,,0,
vieclus,uk-2007-05,2,,0,,0,
vieclus,uk-2007-05,3,,0,,0,
vieclus,uk-2007-05,4,,0,,0,
vieclus,uk-2007-05,5,,0,,0,
ucode,uk-2007-05,1,264299372,1
ucode,uk-2007-05,2,264299372,1
ucode,uk-2007-05,3,264299372,1
ucode,uk-2007-05,4,264299372,1
ucode,uk-2007-05,5,264299372,1
magi,uk-2007-05,1,263896640,1
magi,uk-2007-05,2,263896640,1
magi,uk-2007-05,3,263896640,1
magi,uk-2007-05,4,263896640,1
magi,uk-2007-05,5,263896640,1
louvain,uk-2007-05,1,263779968,1
louvain,uk-2007-05,2,263779968,1
louvain,uk-2007-05,3,263779968,1
louvain,uk-2007-05,4,263779968,1
louvain,uk-2007-05,5,263779968,1
leiden,uk-2007-05,1,263781328,1
leiden,uk-2007-05,2,263781328,1
leiden,uk-2007-05,3,263781328,1
leiden,uk-2007-05,4,263781328,1
leiden,uk-2007-05,5,263781328,1
infomap,uk-2007-05,1,268421716,1
infomap,uk-2007-05,2,268421716,1
infomap,uk-2007-05,3,268421716,1
infomap,uk-2007-05,4,268421716,1
infomap,uk-2007-05,5,268421716,1
hollocou,uk-2007-05,1,60604928,0,515.935,0,uk-2007-05.graph,105896555,6603753128,0.270740029,11806852328730983070,25901309,0.48919525,0.00000009
hollocou,uk-2007-05,2,60604928,0,513.082,0,uk-2007-05.graph,105896555,6603753128,0.271271154,11830014428384857794,25891213,0.48922536,0.00000009
hollocou,uk-2007-05,3,60604928,0,512.961,0,uk-2007-05.graph,105896555,6603753128,0.271038905,11819886167846731428,25903011,0.48920419,0.00000009
hollocou,uk-2007-05,4,60604928,0,513.423,0,uk-2007-05.graph,105896555,6603753128,0.270724348,11806168466659471854,25870549,0.48918294,0.00000009
hollocou,uk-2007-05,5,60604928,0,510.654,0,uk-2007-05.graph,105896555,6603753128,0.270104057,11779117857356013570,25841740,0.48920424,0.00000009
gnns,uk-2007-05,1,267254360,1
gnns,uk-2007-05,2,267254360,1
gnns,uk-2007-05,3,267254360,1
gnns,uk-2007-05,4,267254360,1
gnns,uk-2007-05,5,267254360,1
dmon,uk-2007-05,1,259738760,1
dmon,uk-2007-05,2,259738760,1
dmon,uk-2007-05,3,259738760,1
dmon,uk-2007-05,4,259738760,1
dmon,uk-2007-05,5,259738760,1
dgcluster,uk-2007-05,1,263707212,1
dgcluster,uk-2007-05,2,263707212,1
dgcluster,uk-2007-05,3,263707212,1
dgcluster,uk-2007-05,4,263707212,1
dgcluster,uk-2007-05,5,263707212,1
commdgi,uk-2007-05,1,263139128,1
commdgi,uk-2007-05,2,263139128,1
commdgi,uk-2007-05,3,263139128,1
commdgi,uk-2007-05,4,263139128,1
commdgi,uk-2007-05,5,263139128,1
clustre_fast,uk-2007-05,1,1057732,0,205.83,0,uk-2007-05.graph,105896555,6603753128,0.700320063,30540646568148827284,15011086,0.45288124,0.00000010
clustre_fast,uk-2007-05,2,1056768,0,208.35,0,uk-2007-05.graph,105896555,6603753128,0.700320063,30540646568148827284,15011086,0.45288124,0.00000010
clustre_fast,uk-2007-05,3,1057548,0,206.323,0,uk-2007-05.graph,105896555,6603753128,0.700320063,30540646568148827284,15011086,0.45288124,0.00000010
clustre_fast,uk-2007-05,4,1055092,0,206.505,0,uk-2007-05.graph,105896555,6603753128,0.700320063,30540646568148827284,15011086,0.45288124,0.00000010
clustre_fast,uk-2007-05,5,1059500,0,205.736,0,uk-2007-05.graph,105896555,6603753128,0.700320063,30540646568148827284,15011086,0.45288124,0.00000010
clustre_strong,uk-2007-05,1,,0,,0,
clustre_strong,uk-2007-05,2,,0,,0,
clustre_strong,uk-2007-05,3,,0,,0,
clustre_strong,uk-2007-05,4,,0,,0,
clustre_strong,uk-2007-05,5,,0,,0,
walktrap,uk-2002,1,80185048,0
walktrap,uk-2002,2,80185048,0
walktrap,uk-2002,3,80185048,0
walktrap,uk-2002,4,80185048,0
walktrap,uk-2002,5,80185048,0
vieclus,uk-2002,1,,1,,0,
vieclus,uk-2002,2,,1,,0,
vieclus,uk-2002,3,,1,,0,
vieclus,uk-2002,4,,1,,0,
vieclus,uk-2002,5,,1,,0,
ucode,uk-2002,1,194902436,1
ucode,uk-2002,2,194902436,1
ucode,uk-2002,3,194902436,1
ucode,uk-2002,4,194902436,1
ucode,uk-2002,5,194902436,1
magi,uk-2002,1,,124
magi,uk-2002,2,,124
magi,uk-2002,3,,124
magi,uk-2002,4,,124
magi,uk-2002,5,,124
louvain,uk-2002,1,41930844,0
louvain,uk-2002,2,41930844,0
louvain,uk-2002,3,41930844,0
louvain,uk-2002,4,41930844,0
louvain,uk-2002,5,41930844,0
leiden,uk-2002,1,41930204,0,172.1655,0,uk-2002.graph,18520486,523574516,0.990124240,271423029011841342,5746,0.00015488,0.00000000
leiden,uk-2002,2,41930204,0,171.9569,0,uk-2002.graph,18520486,523574516,0.990176298,271437299694209478,5778,0.00015494,0.00000000
leiden,uk-2002,3,41930204,0,173.7258,0,uk-2002.graph,18520486,523574516,0.990170612,271435741050774452,5817,0.00015637,0.00000000
leiden,uk-2002,4,41930204,0,173.1957,0,uk-2002.graph,18520486,523574516,0.990178223,271437827409117754,5830,0.00015711,0.00000000
leiden,uk-2002,5,41930204,0,173.8406,0,uk-2002.graph,18520486,523574516,0.990167355,271434848290138932,5775,0.00015433,0.00000000
infomap,uk-2002,1,111613928,0
infomap,uk-2002,2,111613928,0
infomap,uk-2002,3,111613928,0
infomap,uk-2002,4,111613928,0
infomap,uk-2002,5,111613928,0
hollocou,uk-2002,1,5375760,0,31.666,0,uk-2002.graph,18520486,523574516,0.619190333,169738815781666366,2378491,0.47270403,0.00000020
hollocou,uk-2002,2,5375760,0,31.578,0,uk-2002.graph,18520486,523574516,0.619166904,169732393036129004,2384130,0.47255216,0.00000020
hollocou,uk-2002,3,5375760,0,31.805,0,uk-2002.graph,18520486,523574516,0.616953587,169125655859377142,2385195,0.47245286,0.00000020
hollocou,uk-2002,4,5375760,0,31.593,0,uk-2002.graph,18520486,523574516,0.619164745,169731801170844828,2370665,0.47237962,0.00000020
hollocou,uk-2002,5,5375760,0,31.631,0,uk-2002.graph,18520486,523574516,0.618811934,169635084964570032,2372904,0.47244969,0.00000020
gnns,uk-2002,1,121226948,1
gnns,uk-2002,2,121226948,1
gnns,uk-2002,3,121226948,1
gnns,uk-2002,4,121226948,1
gnns,uk-2002,5,121226948,1
dmon,uk-2002,1,38032536,1
dmon,uk-2002,2,38032536,1
dmon,uk-2002,3,38032536,1
dmon,uk-2002,4,38032536,1
dmon,uk-2002,5,38032536,1
dgcluster,uk-2002,1,180832708,1
dgcluster,uk-2002,2,180832708,1
dgcluster,uk-2002,3,180832708,1
dgcluster,uk-2002,4,180832708,1
dgcluster,uk-2002,5,180832708,1
commdgi,uk-2002,1,39803076,1
commdgi,uk-2002,2,39803076,1
commdgi,uk-2002,3,39803076,1
commdgi,uk-2002,4,39803076,1
commdgi,uk-2002,5,39803076,1
clustre_fast,uk-2002,1,206172,0,24.6291,0,uk-2002.graph,18520486,523574516,0.698782993,191557573384230148,2899486,0.44254126,0.00000027
clustre_fast,uk-2002,2,204124,0,24.4816,0,uk-2002.graph,18520486,523574516,0.698782993,191557573384230148,2899486,0.44254126,0.00000027
clustre_fast,uk-2002,3,206172,0,24.4832,0,uk-2002.graph,18520486,523574516,0.698782993,191557573384230148,2899486,0.44254126,0.00000027
clustre_fast,uk-2002,4,206172,0,24.4434,0,uk-2002.graph,18520486,523574516,0.698782993,191557573384230148,2899486,0.44254126,0.00000027
clustre_fast,uk-2002,5,206172,0,24.5265,0,uk-2002.graph,18520486,523574516,0.698782993,191557573384230148,2899486,0.44254126,0.00000027
clustre_strong,uk-2002,1,4136724,0,2658.392,0,uk-2002.graph,18520486,523574516,0.988731047,271041112733736120,5293,0.00014323,0.00000000
clustre_strong,uk-2002,2,3894788,0,3623.392,0,uk-2002.graph,18520486,523574516,0.988692524,271030552357830582,5004,0.00013440,0.00000000
clustre_strong,uk-2002,3,4743188,0,3265.274,0,uk-2002.graph,18520486,523574516,0.988704890,271033942238099520,5292,0.00014051,0.00000000
clustre_strong,uk-2002,4,4241464,0,3700.427,0,uk-2002.graph,18520486,523574516,0.988723639,271039081975766006,5302,0.00014216,0.00000000
clustre_strong,uk-2002,5,3946492,0,3713.428,0,uk-2002.graph,18520486,523574516,0.988687364,271029137850047074,4841,0.00012931,0.00000000
cnm,adjnoun,1,176128,0,0.0454,0,adjnoun.graph,112,850,0.294696193,212918,7,0.26598103,0.01933215
cnm,adjnoun,2,176128,0,0.0417,0,adjnoun.graph,112,850,0.294696193,212918,7,0.26598103,0.01933215
cnm,adjnoun,3,176128,0,0.0417,0,adjnoun.graph,112,850,0.294696193,212918,7,0.26598103,0.01933215
cnm,adjnoun,4,176128,0,0.0417,0,adjnoun.graph,112,850,0.294696193,212918,7,0.26598103,0.01933215
cnm,adjnoun,5,176128,0,0.0416,0,adjnoun.graph,112,850,0.294696193,212918,7,0.26598103,0.01933215
combo,adjnoun,1,194560,0,0.0358,0,adjnoun.graph,112,850,0.311283044,224902,6,0.26020812,0.02106444
combo,adjnoun,2,194560,0,0.0323,0,adjnoun.graph,112,850,0.306906574,221740,5,0.23904772,0.01971144
combo,adjnoun,3,194560,0,0.0286,0,adjnoun.graph,112,850,0.308921799,223196,6,0.25344016,0.02065845
combo,adjnoun,4,194560,0,0.0246,0,adjnoun.graph,112,850,0.304578546,220058,6,0.25674632,0.02027331
combo,adjnoun,5,194560,0,0.0268,0,adjnoun.graph,112,850,0.299728719,216554,6,0.26100370,0.02100961
lim,adjnoun,1,410720,1
lim,adjnoun,2,415740,1
lim,adjnoun,3,414608,1
lim,adjnoun,4,409600,1
lim,adjnoun,5,411648,1
wt,adjnoun,1,20480,0,0.0273,0,adjnoun.graph,112,850,0.294696193,212918,7,0.26598103,0.01933215
wt,adjnoun,2,20480,0,0.0054,0,adjnoun.graph,112,850,0.294696193,212918,7,0.26598103,0.01933215
wt,adjnoun,3,20480,0,0.0051,0,adjnoun.graph,112,850,0.294696193,212918,7,0.26598103,0.01933215
wt,adjnoun,4,20480,0,0.0051,0,adjnoun.graph,112,850,0.294696193,212918,7,0.26598103,0.01933215
wt,adjnoun,5,20480,0,0.0050,0,adjnoun.graph,112,850,0.294696193,212918,7,0.26598103,0.01933215
cnm,celegans_metabolic,1,194560,0,0.3988,0,celegans_metabolic.graph,453,4050,0.401605486,6587334,10,0.20048739,0.00334226
cnm,celegans_metabolic,2,194560,0,0.3962,0,celegans_metabolic.graph,453,4050,0.401605486,6587334,10,0.20048739,0.00334226
cnm,celegans_metabolic,3,194560,0,0.3920,0,celegans_metabolic.graph,453,4050,0.401605486,6587334,10,0.20048739,0.00334226
cnm,celegans_metabolic,4,194560,0,0.3914,0,celegans_metabolic.graph,453,4050,0.401605486,6587334,10,0.20048739,0.00334226
cnm,celegans_metabolic,5,194560,0,0.3939,0,celegans_metabolic.graph,453,4050,0.401605486,6587334,10,0.20048739,0.00334226
combo,celegans_metabolic,1,194560,0,0.4258,0,celegans_metabolic.graph,453,4050,0.452073525,7415136,9,0.18023492,0.00389226
combo,celegans_metabolic,2,194560,0,0.5059,0,celegans_metabolic.graph,453,4050,0.452738667,7426046,10,0.18744327,0.00399571
combo,celegans_metabolic,3,194560,0,0.3592,0,celegans_metabolic.graph,453,4050,0.448226063,7352028,9,0.17360796,0.00356222
combo,celegans_metabolic,4,194560,0,0.3298,0,celegans_metabolic.graph,453,4050,0.452830483,7427552,9,0.17942479,0.00389184
combo,celegans_metabolic,5,194560,0,0.3312,0,celegans_metabolic.graph,453,4050,0.446404389,7322148,10,0.18552485,0.00386004
lim,celegans_metabolic,1,431488,1
lim,celegans_metabolic,2,430648,1
lim,celegans_metabolic,3,426224,1
lim,celegans_metabolic,4,429620,1
lim,celegans_metabolic,5,427892,1
wt,celegans_metabolic,1,20480,0,0.0091,0,celegans_metabolic.graph,453,4050,0.409789605,6721574,10,0.17460861,0.00319590
wt,celegans_metabolic,2,20480,0,0.0088,0,celegans_metabolic.graph,453,4050,0.409789605,6721574,10,0.17460861,0.00319590
wt,celegans_metabolic,3,20480,0,0.0086,0,celegans_metabolic.graph,453,4050,0.409789605,6721574,10,0.17460861,0.00319590
wt,celegans_metabolic,4,20480,0,0.0087,0,celegans_metabolic.graph,453,4050,0.409789605,6721574,10,0.17460861,0.00319590
wt,celegans_metabolic,5,20480,0,0.0087,0,celegans_metabolic.graph,453,4050,0.409789605,6721574,10,0.17460861,0.00319590
cnm,celegansneural,1,192512,0,0.2611,0,celegansneural.graph,297,4296,0.360234453,112068594,4,0.21609651,0.04247612
cnm,celegansneural,2,192512,0,0.2589,0,celegansneural.graph,297,4296,0.360234453,112068594,4,0.21609651,0.04247612
cnm,celegansneural,3,192512,0,0.2586,0,celegansneural.graph,297,4296,0.360234453,112068594,4,0.21609651,0.04247612
cnm,celegansneural,4,192512,0,0.2577,0,celegansneural.graph,297,4296,0.360234453,112068594,4,0.21609651,0.04247612
cnm,celegansneural,5,192512,0,0.2584,0,celegansneural.graph,297,4296,0.360234453,112068594,4,0.21609651,0.04247612
combo,celegansneural,1,196608,0,0.0711,0,celegansneural.graph,297,4296,0.503484594,156633576,6,0.16037383,0.03729616
combo,celegansneural,2,196608,0,0.0656,0,celegansneural.graph,297,4296,0.503484594,156633576,6,0.16037383,0.03729616
combo,celegansneural,3,196608,0,0.0672,0,celegansneural.graph,297,4296,0.503484594,156633576,6,0.16037383,0.03729616
combo,celegansneural,4,196608,0,0.0711,0,celegansneural.graph,297,4296,0.503484594,156633576,6,0.16037383,0.03729616
combo,celegansneural,5,196608,0,0.0663,0,celegansneural.graph,297,4296,0.503782403,156726224,5,0.13877687,0.03380873
lim,celegansneural,1,409600,1
lim,celegansneural,2,407552,1
lim,celegansneural,3,407552,1
lim,celegansneural,4,409600,1
lim,celegansneural,5,407552,1
wt,celegansneural,1,20480,0,0.0082,0,celegansneural.graph,297,4296,0.360648816,112197502,5,0.25983397,0.04522032
wt,celegansneural,2,20480,0,0.0079,0,celegansneural.graph,297,4296,0.360648816,112197502,5,0.25983397,0.04522032
wt,celegansneural,3,20480,0,0.0076,0,celegansneural.graph,297,4296,0.360648816,112197502,5,0.25983397,0.04522032
wt,celegansneural,4,20480,0,0.0078,0,celegansneural.graph,297,4296,0.360648816,112197502,5,0.25983397,0.04522032
wt,celegansneural,5,20480,0,0.0078,0,celegansneural.graph,297,4296,0.360648816,112197502,5,0.25983397,0.04522032
cnm,chesapeake,1,192512,0,0.0223,0,chesapeake.graph,39,340,0.248944636,28778,3,0.20757226,0.06961731
cnm,chesapeake,2,192512,0,0.0184,0,chesapeake.graph,39,340,0.248944636,28778,3,0.20757226,0.06961731
cnm,chesapeake,3,192512,0,0.0183,0,chesapeake.graph,39,340,0.248944636,28778,3,0.20757226,0.06961731
cnm,chesapeake,4,192512,0,0.0183,0,chesapeake.graph,39,340,0.248944636,28778,3,0.20757226,0.06961731
cnm,chesapeake,5,192512,0,0.0183,0,chesapeake.graph,39,340,0.248944636,28778,3,0.20757226,0.06961731
combo,chesapeake,1,192512,0,0.0161,0,chesapeake.graph,39,340,0.265795847,30726,3,0.19613899,0.06467902
combo,chesapeake,2,192512,0,0.0129,0,chesapeake.graph,39,340,0.265795847,30726,3,0.19613899,0.06467902
combo,chesapeake,3,192512,0,0.0127,0,chesapeake.graph,39,340,0.265795847,30726,3,0.19613899,0.06467902
combo,chesapeake,4,192512,0,0.0128,0,chesapeake.graph,39,340,0.265795847,30726,3,0.19613899,0.06467902
combo,chesapeake,5,192512,0,0.0127,0,chesapeake.graph,39,340,0.265795847,30726,3,0.19613899,0.06467902
lim,chesapeake,1,414672,1
lim,chesapeake,2,409284,1
lim,chesapeake,3,403112,1
lim,chesapeake,4,413064,1
lim,chesapeake,5,415744,1
wt,chesapeake,1,20480,0,0.0046,0,chesapeake.graph,39,340,0.253788927,29338,3,0.20641442,0.06862903
wt,chesapeake,2,20480,0,0.0045,0,chesapeake.graph,39,340,0.253788927,29338,3,0.20641442,0.06862903
wt,chesapeake,3,20480,0,0.0043,0,chesapeake.graph,39,340,0.253788927,29338,3,0.20641442,0.06862903
wt,chesapeake,4,20480,0,0.0044,0,chesapeake.graph,39,340,0.253788927,29338,3,0.20641442,0.06862903
wt,chesapeake,5,20480,0,0.0045,0,chesapeake.graph,39,340,0.253788927,29338,3,0.20641442,0.06862903
cnm,caidaRouterLevel,1,929752,0
cnm,caidaRouterLevel,2,929752,0
cnm,caidaRouterLevel,3,929752,0
cnm,caidaRouterLevel,4,929752,0
cnm,caidaRouterLevel,5,929752,0
combo,caidaRouterLevel,1,263989876,0
combo,caidaRouterLevel,2,263989876,0
combo,caidaRouterLevel,3,263989876,0
combo,caidaRouterLevel,4,263989876,0
combo,caidaRouterLevel,5,263989876,0
lim,caidaRouterLevel,1,144794756,1
lim,caidaRouterLevel,2,144785468,1
lim,caidaRouterLevel,3,144796716,1
lim,caidaRouterLevel,4,144795388,1
lim,caidaRouterLevel,5,144797476,1
wt,caidaRouterLevel,1,127260,0,175.4269,0,caidaRouterLevel.graph,192244,1218132,0.773875186,1148311267114,1419,0.05593815,0.00000088
wt,caidaRouterLevel,2,127260,0,174.7170,0,caidaRouterLevel.graph,192244,1218132,0.773875186,1148311267114,1419,0.05593815,0.00000088
